Unnamed: 0;genre;track_id;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;type;id;uri;track_href;analysis_url;duration_ms;time_signature
66;alt-rock;6qHdoyFDpGB7wVW5R0iExG;0.415;0.884;0;-4.02;1;0.0513;0.0589;0.848;0.287;0.622;113.128;audio_features;6qHdoyFDpGB7wVW5R0iExG;spotify:track:6qHdoyFDpGB7wVW5R0iExG;https://api.spotify.com/v1/tracks/6qHdoyFDpGB7wVW5R0iExG;https://api.spotify.com/v1/audio-analysis/6qHdoyFDpGB7wVW5R0iExG;149822;4
67;alt-rock;2pN2KIEGnmYtjt9Pz7WvBs;0.475;0.911;9;-4.49;1;0.0783;0.00347;0.00211;0.135;0.693;116.37;audio_features;2pN2KIEGnmYtjt9Pz7WvBs;spotify:track:2pN2KIEGnmYtjt9Pz7WvBs;https://api.spotify.com/v1/tracks/2pN2KIEGnmYtjt9Pz7WvBs;https://api.spotify.com/v1/audio-analysis/2pN2KIEGnmYtjt9Pz7WvBs;231576;4
68;alt-rock;5Cr8DxrjyP2fS93XjGXlFl;0.556;0.808;0;-6.965;1;0.0335;0.166;0.000167;0.164;0.844;115.287;audio_features;5Cr8DxrjyP2fS93XjGXlFl;spotify:track:5Cr8DxrjyP2fS93XjGXlFl;https://api.spotify.com/v1/tracks/5Cr8DxrjyP2fS93XjGXlFl;https://api.spotify.com/v1/audio-analysis/5Cr8DxrjyP2fS93XjGXlFl;266827;4
69;alt-rock;7LdKMBKthcdBnAqlAIGqCB;0.552;0.774;2;-9.106;1;0.0292;0.0168;0;0.0701;0.783;110.906;audio_features;7LdKMBKthcdBnAqlAIGqCB;spotify:track:7LdKMBKthcdBnAqlAIGqCB;https://api.spotify.com/v1/tracks/7LdKMBKthcdBnAqlAIGqCB;https://api.spotify.com/v1/audio-analysis/7LdKMBKthcdBnAqlAIGqCB;212067;4
70;alt-rock;3y9zMGuxWS8xkpOxNPfiMZ;0.353;0.464;7;-8.543;1;0.0272;0.0378;0.000969;0.0944;0.148;144.222;audio_features;3y9zMGuxWS8xkpOxNPfiMZ;spotify:track:3y9zMGuxWS8xkpOxNPfiMZ;https://api.spotify.com/v1/tracks/3y9zMGuxWS8xkpOxNPfiMZ;https://api.spotify.com/v1/audio-analysis/3y9zMGuxWS8xkpOxNPfiMZ;240733;3
71;alt-rock;7rBMZvgeWnOTHWUh3Pvw51;0.353;0.362;2;-13.502;1;0.031;0.0894;3.38E-05;0.114;0.267;141.285;audio_features;7rBMZvgeWnOTHWUh3Pvw51;spotify:track:7rBMZvgeWnOTHWUh3Pvw51;https://api.spotify.com/v1/tracks/7rBMZvgeWnOTHWUh3Pvw51;https://api.spotify.com/v1/audio-analysis/7rBMZvgeWnOTHWUh3Pvw51;502040;4
72;alt-rock;7gORDdqOfiM2kTIJN6v1gW;0.459;0.688;7;-7.297;1;0.0544;0.234;0;0.105;0.466;113.376;audio_features;7gORDdqOfiM2kTIJN6v1gW;spotify:track:7gORDdqOfiM2kTIJN6v1gW;https://api.spotify.com/v1/tracks/7gORDdqOfiM2kTIJN6v1gW;https://api.spotify.com/v1/audio-analysis/7gORDdqOfiM2kTIJN6v1gW;204107;4
73;alt-rock;3Bu9QGKHQrtsWS5CoS1dbl;0.449;0.968;0;-6.103;1;0.0587;0.000142;0.000599;0.242;0.465;133.881;audio_features;3Bu9QGKHQrtsWS5CoS1dbl;spotify:track:3Bu9QGKHQrtsWS5CoS1dbl;https://api.spotify.com/v1/tracks/3Bu9QGKHQrtsWS5CoS1dbl;https://api.spotify.com/v1/audio-analysis/3Bu9QGKHQrtsWS5CoS1dbl;223173;4
74;alt-rock;1G8g2LoR09NtrG4y8NQcJL;0.57;0.866;2;-6.106;0;0.0281;9.87E-05;0.000355;0.144;0.358;98.551;audio_features;1G8g2LoR09NtrG4y8NQcJL;spotify:track:1G8g2LoR09NtrG4y8NQcJL;https://api.spotify.com/v1/tracks/1G8g2LoR09NtrG4y8NQcJL;https://api.spotify.com/v1/audio-analysis/1G8g2LoR09NtrG4y8NQcJL;217333;4
75;alternative;3HfB5hBU0dmBt8T0iCmH42;0.532;0.344;7;-13.057;1;0.035;0.00563;0.000473;0.115;0.126;91.834;audio_features;3HfB5hBU0dmBt8T0iCmH42;spotify:track:3HfB5hBU0dmBt8T0iCmH42;https://api.spotify.com/v1/tracks/3HfB5hBU0dmBt8T0iCmH42;https://api.spotify.com/v1/audio-analysis/3HfB5hBU0dmBt8T0iCmH42;235667;4
76;alternative;3HfB5hBU0dmBt8T0iCmH42;0.532;0.344;7;-13.057;1;0.035;0.00563;0.000473;0.115;0.126;91.834;audio_features;3HfB5hBU0dmBt8T0iCmH42;spotify:track:3HfB5hBU0dmBt8T0iCmH42;https://api.spotify.com/v1/tracks/3HfB5hBU0dmBt8T0iCmH42;https://api.spotify.com/v1/audio-analysis/3HfB5hBU0dmBt8T0iCmH42;235667;4
77;sad;3HfB5hBU0dmBt8T0iCmH42;0.532;0.344;7;-13.057;1;0.035;0.00563;0.000473;0.115;0.126;91.834;audio_features;3HfB5hBU0dmBt8T0iCmH42;spotify:track:3HfB5hBU0dmBt8T0iCmH42;https://api.spotify.com/v1/tracks/3HfB5hBU0dmBt8T0iCmH42;https://api.spotify.com/v1/audio-analysis/3HfB5hBU0dmBt8T0iCmH42;235667;4
78;sad;3HfB5hBU0dmBt8T0iCmH42;0.532;0.344;7;-13.057;1;0.035;0.00563;0.000473;0.115;0.126;91.834;audio_features;3HfB5hBU0dmBt8T0iCmH42;spotify:track:3HfB5hBU0dmBt8T0iCmH42;https://api.spotify.com/v1/tracks/3HfB5hBU0dmBt8T0iCmH42;https://api.spotify.com/v1/audio-analysis/3HfB5hBU0dmBt8T0iCmH42;235667;4
79;alternative;5MsZIaCYY6Tsdph0LiB0hE;0.552;0.915;4;-3.713;1;0.056;0.00132;3.58E-05;0.206;0.602;90.013;audio_features;5MsZIaCYY6Tsdph0LiB0hE;spotify:track:5MsZIaCYY6Tsdph0LiB0hE;https://api.spotify.com/v1/tracks/5MsZIaCYY6Tsdph0LiB0hE;https://api.spotify.com/v1/audio-analysis/5MsZIaCYY6Tsdph0LiB0hE;203413;4
80;alternative;4NwJWJ7rIZBnv8TwNRhGG2;0.697;0.877;3;-4.465;1;0.0462;0.462;0.00943;0.083;0.802;101.99;audio_features;4NwJWJ7rIZBnv8TwNRhGG2;spotify:track:4NwJWJ7rIZBnv8TwNRhGG2;https://api.spotify.com/v1/tracks/4NwJWJ7rIZBnv8TwNRhGG2;https://api.spotify.com/v1/audio-analysis/4NwJWJ7rIZBnv8TwNRhGG2;173631;4
81;alternative;2nLtzopw4rPReszdYBJU6h;0.488;0.87;6;-4.185;0;0.0421;0.00353;0;0.484;0.211;110.072;audio_features;2nLtzopw4rPReszdYBJU6h;spotify:track:2nLtzopw4rPReszdYBJU6h;https://api.spotify.com/v1/tracks/2nLtzopw4rPReszdYBJU6h;https://api.spotify.com/v1/audio-analysis/2nLtzopw4rPReszdYBJU6h;187520;4
82;alternative;14rApQTKycs9gNg7hjm9m7;0.324;0.398;6;-9.811;0;0.0352;0.212;3.00E-05;0.692;0.299;113.165;audio_features;14rApQTKycs9gNg7hjm9m7;spotify:track:14rApQTKycs9gNg7hjm9m7;https://api.spotify.com/v1/tracks/14rApQTKycs9gNg7hjm9m7;https://api.spotify.com/v1/audio-analysis/14rApQTKycs9gNg7hjm9m7;253107;4
83;alternative;1zQX8Tf3fRYw8Djxh5kUKq;0.732;0.468;9;-13.662;0;0.0409;0.482;0.809;0.371;0.187;118.994;audio_features;1zQX8Tf3fRYw8Djxh5kUKq;spotify:track:1zQX8Tf3fRYw8Djxh5kUKq;https://api.spotify.com/v1/tracks/1zQX8Tf3fRYw8Djxh5kUKq;https://api.spotify.com/v1/audio-analysis/1zQX8Tf3fRYw8Djxh5kUKq;167547;4
84;alternative;1zQX8Tf3fRYw8Djxh5kUKq;0.732;0.468;9;-13.662;0;0.0409;0.482;0.809;0.371;0.187;118.994;audio_features;1zQX8Tf3fRYw8Djxh5kUKq;spotify:track:1zQX8Tf3fRYw8Djxh5kUKq;https://api.spotify.com/v1/tracks/1zQX8Tf3fRYw8Djxh5kUKq;https://api.spotify.com/v1/audio-analysis/1zQX8Tf3fRYw8Djxh5kUKq;167547;4
85;sleep;1zQX8Tf3fRYw8Djxh5kUKq;0.732;0.468;9;-13.662;0;0.0409;0.482;0.809;0.371;0.187;118.994;audio_features;1zQX8Tf3fRYw8Djxh5kUKq;spotify:track:1zQX8Tf3fRYw8Djxh5kUKq;https://api.spotify.com/v1/tracks/1zQX8Tf3fRYw8Djxh5kUKq;https://api.spotify.com/v1/audio-analysis/1zQX8Tf3fRYw8Djxh5kUKq;167547;4
86;sleep;1zQX8Tf3fRYw8Djxh5kUKq;0.732;0.468;9;-13.662;0;0.0409;0.482;0.809;0.371;0.187;118.994;audio_features;1zQX8Tf3fRYw8Djxh5kUKq;spotify:track:1zQX8Tf3fRYw8Djxh5kUKq;https://api.spotify.com/v1/tracks/1zQX8Tf3fRYw8Djxh5kUKq;https://api.spotify.com/v1/audio-analysis/1zQX8Tf3fRYw8Djxh5kUKq;167547;4
87;alternative;6cWpj6c5pNZYEk5KYjNBji;0.49;0.79;5;-4.833;0;0.0699;0.0156;0.00118;0.219;0.285;149.903;audio_features;6cWpj6c5pNZYEk5KYjNBji;spotify:track:6cWpj6c5pNZYEk5KYjNBji;https://api.spotify.com/v1/tracks/6cWpj6c5pNZYEk5KYjNBji;https://api.spotify.com/v1/audio-analysis/6cWpj6c5pNZYEk5KYjNBji;197267;4
88;alternative;0r889dvYqWPXM3luCPNXCu;0.353;0.224;4;-11.177;1;0.033;0.105;0.817;0.0975;0.0805;112.598;audio_features;0r889dvYqWPXM3luCPNXCu;spotify:track:0r889dvYqWPXM3luCPNXCu;https://api.spotify.com/v1/tracks/0r889dvYqWPXM3luCPNXCu;https://api.spotify.com/v1/audio-analysis/0r889dvYqWPXM3luCPNXCu;205968;4
89;alternative;6MDTpYxPFL0wtFd0pjfKws;0.531;0.542;8;-7.721;1;0.0432;0.356;0;0.119;0.726;171.878;audio_features;6MDTpYxPFL0wtFd0pjfKws;spotify:track:6MDTpYxPFL0wtFd0pjfKws;https://api.spotify.com/v1/tracks/6MDTpYxPFL0wtFd0pjfKws;https://api.spotify.com/v1/audio-analysis/6MDTpYxPFL0wtFd0pjfKws;200200;4
90;alternative;3iDK8BAaBUatPR84gdfa9g;0.653;0.818;5;-8.125;1;0.047;0.00907;0.23;0.0703;0.198;174.984;audio_features;3iDK8BAaBUatPR84gdfa9g;spotify:track:3iDK8BAaBUatPR84gdfa9g;https://api.spotify.com/v1/tracks/3iDK8BAaBUatPR84gdfa9g;https://api.spotify.com/v1/audio-analysis/3iDK8BAaBUatPR84gdfa9g;266347;4
91;alternative;7c3nNKoU8YQZP0b9iY1DPr;0.201;0.932;2;-3.272;0;0.152;9.51E-05;0.125;0.372;0.212;81.208;audio_features;7c3nNKoU8YQZP0b9iY1DPr;spotify:track:7c3nNKoU8YQZP0b9iY1DPr;https://api.spotify.com/v1/tracks/7c3nNKoU8YQZP0b9iY1DPr;https://api.spotify.com/v1/audio-analysis/7c3nNKoU8YQZP0b9iY1DPr;206835;4
92;alternative;1p5fFes80K9IPnZFqNca53;0.499;0.809;11;-5.132;1;0.206;0.00123;0;0.0707;0.808;176.11;audio_features;1p5fFes80K9IPnZFqNca53;spotify:track:1p5fFes80K9IPnZFqNca53;https://api.spotify.com/v1/tracks/1p5fFes80K9IPnZFqNca53;https://api.spotify.com/v1/audio-analysis/1p5fFes80K9IPnZFqNca53;145267;4
93;alternative;1xdZeRTNLrVXRmGOWqdXmr;0.345;0.601;7;-7.421;0;0.0364;0.0196;0.00348;0.107;0.265;78.459;audio_features;1xdZeRTNLrVXRmGOWqdXmr;spotify:track:1xdZeRTNLrVXRmGOWqdXmr;https://api.spotify.com/v1/tracks/1xdZeRTNLrVXRmGOWqdXmr;https://api.spotify.com/v1/audio-analysis/1xdZeRTNLrVXRmGOWqdXmr;307853;4
94;alternative;3GfOAdcoc3X5GPiiXmpBjK;0.658;0.709;8;-6.736;1;0.0904;0.00188;0.00447;0.0657;0.855;129.701;audio_features;3GfOAdcoc3X5GPiiXmpBjK;spotify:track:3GfOAdcoc3X5GPiiXmpBjK;https://api.spotify.com/v1/tracks/3GfOAdcoc3X5GPiiXmpBjK;https://api.spotify.com/v1/audio-analysis/3GfOAdcoc3X5GPiiXmpBjK;121880;4
95;alternative;3GfOAdcoc3X5GPiiXmpBjK;0.658;0.709;8;-6.736;1;0.0904;0.00188;0.00447;0.0657;0.855;129.701;audio_features;3GfOAdcoc3X5GPiiXmpBjK;spotify:track:3GfOAdcoc3X5GPiiXmpBjK;https://api.spotify.com/v1/tracks/3GfOAdcoc3X5GPiiXmpBjK;https://api.spotify.com/v1/audio-analysis/3GfOAdcoc3X5GPiiXmpBjK;121880;4
96;alternative;3GfOAdcoc3X5GPiiXmpBjK;0.658;0.709;8;-6.736;1;0.0904;0.00188;0.00447;0.0657;0.855;129.701;audio_features;3GfOAdcoc3X5GPiiXmpBjK;spotify:track:3GfOAdcoc3X5GPiiXmpBjK;https://api.spotify.com/v1/tracks/3GfOAdcoc3X5GPiiXmpBjK;https://api.spotify.com/v1/audio-analysis/3GfOAdcoc3X5GPiiXmpBjK;121880;4
97;grunge;3GfOAdcoc3X5GPiiXmpBjK;0.658;0.709;8;-6.736;1;0.0904;0.00188;0.00447;0.0657;0.855;129.701;audio_features;3GfOAdcoc3X5GPiiXmpBjK;spotify:track:3GfOAdcoc3X5GPiiXmpBjK;https://api.spotify.com/v1/tracks/3GfOAdcoc3X5GPiiXmpBjK;https://api.spotify.com/v1/audio-analysis/3GfOAdcoc3X5GPiiXmpBjK;121880;4
98;grunge;3GfOAdcoc3X5GPiiXmpBjK;0.658;0.709;8;-6.736;1;0.0904;0.00188;0.00447;0.0657;0.855;129.701;audio_features;3GfOAdcoc3X5GPiiXmpBjK;spotify:track:3GfOAdcoc3X5GPiiXmpBjK;https://api.spotify.com/v1/tracks/3GfOAdcoc3X5GPiiXmpBjK;https://api.spotify.com/v1/audio-analysis/3GfOAdcoc3X5GPiiXmpBjK;121880;4
99;grunge;3GfOAdcoc3X5GPiiXmpBjK;0.658;0.709;8;-6.736;1;0.0904;0.00188;0.00447;0.0657;0.855;129.701;audio_features;3GfOAdcoc3X5GPiiXmpBjK;spotify:track:3GfOAdcoc3X5GPiiXmpBjK;https://api.spotify.com/v1/tracks/3GfOAdcoc3X5GPiiXmpBjK;https://api.spotify.com/v1/audio-analysis/3GfOAdcoc3X5GPiiXmpBjK;121880;4
100;guitar;3GfOAdcoc3X5GPiiXmpBjK;0.658;0.709;8;-6.736;1;0.0904;0.00188;0.00447;0.0657;0.855;129.701;audio_features;3GfOAdcoc3X5GPiiXmpBjK;spotify:track:3GfOAdcoc3X5GPiiXmpBjK;https://api.spotify.com/v1/tracks/3GfOAdcoc3X5GPiiXmpBjK;https://api.spotify.com/v1/audio-analysis/3GfOAdcoc3X5GPiiXmpBjK;121880;4
101;guitar;3GfOAdcoc3X5GPiiXmpBjK;0.658;0.709;8;-6.736;1;0.0904;0.00188;0.00447;0.0657;0.855;129.701;audio_features;3GfOAdcoc3X5GPiiXmpBjK;spotify:track:3GfOAdcoc3X5GPiiXmpBjK;https://api.spotify.com/v1/tracks/3GfOAdcoc3X5GPiiXmpBjK;https://api.spotify.com/v1/audio-analysis/3GfOAdcoc3X5GPiiXmpBjK;121880;4
102;guitar;3GfOAdcoc3X5GPiiXmpBjK;0.658;0.709;8;-6.736;1;0.0904;0.00188;0.00447;0.0657;0.855;129.701;audio_features;3GfOAdcoc3X5GPiiXmpBjK;spotify:track:3GfOAdcoc3X5GPiiXmpBjK;https://api.spotify.com/v1/tracks/3GfOAdcoc3X5GPiiXmpBjK;https://api.spotify.com/v1/audio-analysis/3GfOAdcoc3X5GPiiXmpBjK;121880;4
103;alternative;3GvjSNnV16MKMR9cgibIwe;0.642;0.805;0;-5.68;1;0.0295;0.00335;9.71E-05;0.0724;0.888;117.669;audio_features;3GvjSNnV16MKMR9cgibIwe;spotify:track:3GvjSNnV16MKMR9cgibIwe;https://api.spotify.com/v1/tracks/3GvjSNnV16MKMR9cgibIwe;https://api.spotify.com/v1/audio-analysis/3GvjSNnV16MKMR9cgibIwe;168093;4
104;alternative;0CSTvWUps1YmpQoXXay9ol;0.524;0.803;9;-5.56;0;0.0366;0.145;0.000191;0.115;0.0827;140.003;audio_features;0CSTvWUps1YmpQoXXay9ol;spotify:track:0CSTvWUps1YmpQoXXay9ol;https://api.spotify.com/v1/tracks/0CSTvWUps1YmpQoXXay9ol;https://api.spotify.com/v1/audio-analysis/0CSTvWUps1YmpQoXXay9ol;255133;4
105;alternative;22c2pt75xtnDddA5Zlm0yy;0.73;0.862;11;-5.876;1;0.0313;0.0398;0;0.0818;0.77;104.018;audio_features;22c2pt75xtnDddA5Zlm0yy;spotify:track:22c2pt75xtnDddA5Zlm0yy;https://api.spotify.com/v1/tracks/22c2pt75xtnDddA5Zlm0yy;https://api.spotify.com/v1/audio-analysis/22c2pt75xtnDddA5Zlm0yy;200560;4
106;alternative;0cs671lxX2eoDzr2KMuo3N;0.669;0.783;2;-12.302;1;0.0295;0.0475;0.0296;0.115;0.896;124.518;audio_features;0cs671lxX2eoDzr2KMuo3N;spotify:track:0cs671lxX2eoDzr2KMuo3N;https://api.spotify.com/v1/tracks/0cs671lxX2eoDzr2KMuo3N;https://api.spotify.com/v1/audio-analysis/0cs671lxX2eoDzr2KMuo3N;201693;4
107;alternative;5zF2zGPkL6Ipsn9AfAK6RP;0.714;0.868;5;-4.596;0;0.0363;0.0551;0;0.0987;0.78;95.05;audio_features;5zF2zGPkL6Ipsn9AfAK6RP;spotify:track:5zF2zGPkL6Ipsn9AfAK6RP;https://api.spotify.com/v1/tracks/5zF2zGPkL6Ipsn9AfAK6RP;https://api.spotify.com/v1/audio-analysis/5zF2zGPkL6Ipsn9AfAK6RP;206200;4
108;alternative;1EzrEOXmMH3G43AXT1y7pA;0.703;0.444;11;-9.331;1;0.0417;0.559;0;0.0973;0.712;150.96;audio_features;1EzrEOXmMH3G43AXT1y7pA;spotify:track:1EzrEOXmMH3G43AXT1y7pA;https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA;https://api.spotify.com/v1/audio-analysis/1EzrEOXmMH3G43AXT1y7pA;242947;4
109;ambient;02Xgw6IdNV1fxbhFFxfnCC;0.156;0.338;0;-18.908;0;0.0479;0.631;0.903;0.106;0.0392;133.684;audio_features;02Xgw6IdNV1fxbhFFxfnCC;spotify:track:02Xgw6IdNV1fxbhFFxfnCC;https://api.spotify.com/v1/tracks/02Xgw6IdNV1fxbhFFxfnCC;https://api.spotify.com/v1/audio-analysis/02Xgw6IdNV1fxbhFFxfnCC;982455;4
110;ambient;56ZqOPBDrB2Gky4WyigPZL;0.0843;0.225;1;-17.751;1;0.0449;0.953;0.838;0.122;0.0304;167.404;audio_features;56ZqOPBDrB2Gky4WyigPZL;spotify:track:56ZqOPBDrB2Gky4WyigPZL;https://api.spotify.com/v1/tracks/56ZqOPBDrB2Gky4WyigPZL;https://api.spotify.com/v1/audio-analysis/56ZqOPBDrB2Gky4WyigPZL;168867;5
111;ambient;2rptpw6hQQ8YewzB2hKOrj;0.495;0.389;2;-24.151;1;0.0333;0.132;0.00352;0.0339;0.872;98.048;audio_features;2rptpw6hQQ8YewzB2hKOrj;spotify:track:2rptpw6hQQ8YewzB2hKOrj;https://api.spotify.com/v1/tracks/2rptpw6hQQ8YewzB2hKOrj;https://api.spotify.com/v1/audio-analysis/2rptpw6hQQ8YewzB2hKOrj;490573;4
112;ambient;3MZQF2Qv9ehvgT3Uxm61jo;0.598;0.624;7;-6.923;1;0.0332;0.00107;0.0795;0.0826;0.0451;98.004;audio_features;3MZQF2Qv9ehvgT3Uxm61jo;spotify:track:3MZQF2Qv9ehvgT3Uxm61jo;https://api.spotify.com/v1/tracks/3MZQF2Qv9ehvgT3Uxm61jo;https://api.spotify.com/v1/audio-analysis/3MZQF2Qv9ehvgT3Uxm61jo;264827;4
113;ambient;5aNuPgou6IsV49mVfGKR08;0.356;0.284;4;-14.216;0;0.0301;0.902;0.889;0.0867;0.115;89.994;audio_features;5aNuPgou6IsV49mVfGKR08;spotify:track:5aNuPgou6IsV49mVfGKR08;https://api.spotify.com/v1/tracks/5aNuPgou6IsV49mVfGKR08;https://api.spotify.com/v1/audio-analysis/5aNuPgou6IsV49mVfGKR08;442897;4
114;ambient;4VkJa0cDx4JTroJ693J0B2;0.572;0.495;4;-16.732;0;0.0402;0.35;0.807;0.0937;0.311;103.43;audio_features;4VkJa0cDx4JTroJ693J0B2;spotify:track:4VkJa0cDx4JTroJ693J0B2;https://api.spotify.com/v1/tracks/4VkJa0cDx4JTroJ693J0B2;https://api.spotify.com/v1/audio-analysis/4VkJa0cDx4JTroJ693J0B2;125960;4
115;ambient;4kYoZAi6P7yXNM1Bjbf4ST;0.132;0.0371;4;-22.99;1;0.0355;0.983;0.724;0.094;0.0343;67.874;audio_features;4kYoZAi6P7yXNM1Bjbf4ST;spotify:track:4kYoZAi6P7yXNM1Bjbf4ST;https://api.spotify.com/v1/tracks/4kYoZAi6P7yXNM1Bjbf4ST;https://api.spotify.com/v1/audio-analysis/4kYoZAi6P7yXNM1Bjbf4ST;331107;4
116;ambient;1EyupM39n6HOurSiFfzYbC;0.315;0.242;5;-14.965;1;0.035;0.0113;0.554;0.0654;0.0276;80.026;audio_features;1EyupM39n6HOurSiFfzYbC;spotify:track:1EyupM39n6HOurSiFfzYbC;https://api.spotify.com/v1/tracks/1EyupM39n6HOurSiFfzYbC;https://api.spotify.com/v1/audio-analysis/1EyupM39n6HOurSiFfzYbC;413727;4
117;ambient;5hfG9ztj7AMC4hv1z2CYXK;0.156;0.197;11;-19.696;0;0.0347;0.119;0.835;0.125;0.115;78.354;audio_features;5hfG9ztj7AMC4hv1z2CYXK;spotify:track:5hfG9ztj7AMC4hv1z2CYXK;https://api.spotify.com/v1/tracks/5hfG9ztj7AMC4hv1z2CYXK;https://api.spotify.com/v1/audio-analysis/5hfG9ztj7AMC4hv1z2CYXK;410933;3
118;ambient;3OmDM9XrrObE2FMdf20KlK;0.233;0.348;2;-13.599;0;0.0456;0.689;0.911;0.11;0.035;125.261;audio_features;3OmDM9XrrObE2FMdf20KlK;spotify:track:3OmDM9XrrObE2FMdf20KlK;https://api.spotify.com/v1/tracks/3OmDM9XrrObE2FMdf20KlK;https://api.spotify.com/v1/audio-analysis/3OmDM9XrrObE2FMdf20KlK;350107;4
119;ambient;4cE2xEdzwUte8t7LhoYcM6;0.398;0.644;8;-18.365;0;0.0514;0.628;0.973;0.124;0.546;153.824;audio_features;4cE2xEdzwUte8t7LhoYcM6;spotify:track:4cE2xEdzwUte8t7LhoYcM6;https://api.spotify.com/v1/tracks/4cE2xEdzwUte8t7LhoYcM6;https://api.spotify.com/v1/audio-analysis/4cE2xEdzwUte8t7LhoYcM6;170253;4
120;ambient;2AIQ4vQLWyfGGA41iTeA1x;0.433;0.257;3;-14.745;1;0.0367;0.842;0.91;0.0668;0.0391;119.978;audio_features;2AIQ4vQLWyfGGA41iTeA1x;spotify:track:2AIQ4vQLWyfGGA41iTeA1x;https://api.spotify.com/v1/tracks/2AIQ4vQLWyfGGA41iTeA1x;https://api.spotify.com/v1/audio-analysis/2AIQ4vQLWyfGGA41iTeA1x;253453;4
121;ambient;1xPec5BN0Zxv77zrWKq43S;0.543;0.775;0;-17.616;0;0.052;0.901;0.902;0.258;0.0222;106.018;audio_features;1xPec5BN0Zxv77zrWKq43S;spotify:track:1xPec5BN0Zxv77zrWKq43S;https://api.spotify.com/v1/tracks/1xPec5BN0Zxv77zrWKq43S;https://api.spotify.com/v1/audio-analysis/1xPec5BN0Zxv77zrWKq43S;95227;4
122;ambient;0GgT9lSa3nOgHTCmjuxFPd;0.626;0.401;5;-14.507;0;0.0441;0.576;0.865;0.151;0.244;150.013;audio_features;0GgT9lSa3nOgHTCmjuxFPd;spotify:track:0GgT9lSa3nOgHTCmjuxFPd;https://api.spotify.com/v1/tracks/0GgT9lSa3nOgHTCmjuxFPd;https://api.spotify.com/v1/audio-analysis/0GgT9lSa3nOgHTCmjuxFPd;345880;4
123;ambient;06X2tuo9N3DfpXNo5A3L56;0.724;0.557;5;-11.987;1;0.0318;0.175;0.436;0.0879;0.551;100.017;audio_features;06X2tuo9N3DfpXNo5A3L56;spotify:track:06X2tuo9N3DfpXNo5A3L56;https://api.spotify.com/v1/tracks/06X2tuo9N3DfpXNo5A3L56;https://api.spotify.com/v1/audio-analysis/06X2tuo9N3DfpXNo5A3L56;269480;4
124;ambient;4Rfp8JgdGLIwaNsYvapTzS;0.32;0.00633;7;-33.598;0;0.0519;0.989;0.904;0.108;0.127;102.538;audio_features;4Rfp8JgdGLIwaNsYvapTzS;spotify:track:4Rfp8JgdGLIwaNsYvapTzS;https://api.spotify.com/v1/tracks/4Rfp8JgdGLIwaNsYvapTzS;https://api.spotify.com/v1/audio-analysis/4Rfp8JgdGLIwaNsYvapTzS;97320;4
125;ambient;4hxlBScGRBIwP7FYjVzBBN;0.14;0.141;4;-19.327;1;0.0403;0.844;0.846;0.12;0.0396;73.649;audio_features;4hxlBScGRBIwP7FYjVzBBN;spotify:track:4hxlBScGRBIwP7FYjVzBBN;https://api.spotify.com/v1/tracks/4hxlBScGRBIwP7FYjVzBBN;https://api.spotify.com/v1/audio-analysis/4hxlBScGRBIwP7FYjVzBBN;470000;4
126;ambient;7e0HabMAjQEYduI1qfYS5r;0.401;0.186;8;-23.161;0;0.0362;0.56;0.929;0.0821;0.0339;99.995;audio_features;7e0HabMAjQEYduI1qfYS5r;spotify:track:7e0HabMAjQEYduI1qfYS5r;https://api.spotify.com/v1/tracks/7e0HabMAjQEYduI1qfYS5r;https://api.spotify.com/v1/audio-analysis/7e0HabMAjQEYduI1qfYS5r;419944;4
127;ambient;793jTClDbqmxFme8QUl0JE;0.657;0.605;3;-9.838;0;0.0414;0.639;0.866;0.0822;0.481;119.029;audio_features;793jTClDbqmxFme8QUl0JE;spotify:track:793jTClDbqmxFme8QUl0JE;https://api.spotify.com/v1/tracks/793jTClDbqmxFme8QUl0JE;https://api.spotify.com/v1/audio-analysis/793jTClDbqmxFme8QUl0JE;210933;4
128;ambient;1bq6dvKwiL9Bn8j5tAW3Oi;0.0678;0.119;4;-27.362;0;0.0406;0.94;0.898;0.0969;0.0383;61.429;audio_features;1bq6dvKwiL9Bn8j5tAW3Oi;spotify:track:1bq6dvKwiL9Bn8j5tAW3Oi;https://api.spotify.com/v1/tracks/1bq6dvKwiL9Bn8j5tAW3Oi;https://api.spotify.com/v1/audio-analysis/1bq6dvKwiL9Bn8j5tAW3Oi;563867;4
129;anime;43PCHrIW7U1ad8qq76VKRQ;0.348;0.923;5;-5.541;1;0.126;0.00432;0;0.297;0.205;190.046;audio_features;43PCHrIW7U1ad8qq76VKRQ;spotify:track:43PCHrIW7U1ad8qq76VKRQ;https://api.spotify.com/v1/tracks/43PCHrIW7U1ad8qq76VKRQ;https://api.spotify.com/v1/audio-analysis/43PCHrIW7U1ad8qq76VKRQ;296947;4
